experiment_type,experiment_id,name,category,numeric_value,display_value,unit,direction
evaluation,eval-task-bqx37j-1785346299,detail.metrics.metrics.summary.totalScore,,0.9984797458564612,0.9984797458564612,,max
evaluation,eval-task-bqx37j-1785346299,detail.metrics.score,,0.9984797458564612,0.9984797458564612,,max
evaluation,eval-task-bqx37j-1785346299,detail.score,,0.9984797458564612,0.9984797458564612,,max
evaluation,eval-task-bqx37j-1785346299,score,,0.9984797458564612,0.9984797458564612,,max
evaluation,eval-task-bwvd45-1784866180,detail.metrics.metrics.summary.r1,,0.15872928724841978,0.15872928724841978,,max
evaluation,eval-task-bwvd45-1784866180,detail.metrics.metrics.summary.r2,,0.4263,0.4263,,max
evaluation,eval-task-bwvd45-1784866180,detail.metrics.metrics.summary.r3,,0.15873605947955388,0.15873605947955388,,max
evaluation,eval-task-bwvd45-1784866180,detail.metrics.metrics.summary.totalScore,,0.9890615139753604,0.9890615139753604,,max
evaluation,eval-task-bwvd45-1784866180,detail.metrics.score,,0.9890615139753604,0.9890615139753604,,max
evaluation,eval-task-bwvd45-1784866180,detail.score,,0.9890615139753605,0.9890615139753605,,max
evaluation,eval-task-bwvd45-1784866180,score,,0.9890615139753605,0.9890615139753605,,max
evaluation,eval-task-bwvp08-1783581556,detail.metrics.metrics.summary.r1,,0.1114376683960435,0.1114376683960435,,max
evaluation,eval-task-bwvp08-1783581556,detail.metrics.metrics.summary.r2,,0.4176,0.4176,,max
evaluation,eval-task-bwvp08-1783581556,detail.metrics.metrics.summary.r3,,0.14052044609665426,0.14052044609665426,,max
evaluation,eval-task-bwvp08-1783581556,detail.metrics.metrics.summary.totalScore,,0.8228682190223144,0.8228682190223144,,max
evaluation,eval-task-bwvp08-1783581556,detail.metrics.score,,0.8228682190223144,0.8228682190223144,,max
evaluation,eval-task-bwvp08-1783581556,detail.score,,0.8228682190223144,0.8228682190223144,,max
evaluation,eval-task-bwvp08-1783581556,score,,0.8228682190223144,0.8228682190223144,,max
evaluation,eval-task-cax6gm-1783677909,detail.metrics.metrics.summary.r1,,0.0991447269516443,0.0991447269516443,,max
evaluation,eval-task-cax6gm-1783677909,detail.metrics.metrics.summary.r2,,0.4333,0.4333,,max
evaluation,eval-task-cax6gm-1783677909,detail.metrics.metrics.summary.r3,,0.13643122676579925,0.13643122676579925,,max
evaluation,eval-task-cax6gm-1783677909,detail.metrics.metrics.summary.totalScore,,0.883510100058907,0.883510100058907,,max
evaluation,eval-task-cax6gm-1783677909,detail.metrics.score,,0.883510100058907,0.883510100058907,,max
evaluation,eval-task-cax6gm-1783677909,detail.score,,0.883510100058907,0.883510100058907,,max
evaluation,eval-task-cax6gm-1783677909,score,,0.883510100058907,0.883510100058907,,max
evaluation,eval-task-cls21y-1785198310,detail.metrics.metrics.summary.r1,,0.1606703971904387,0.1606703971904387,,max
evaluation,eval-task-cls21y-1785198310,detail.metrics.metrics.summary.r2,,0.4262,0.4262,,max
evaluation,eval-task-cls21y-1785198310,detail.metrics.metrics.summary.r3,,0.16431226765799256,0.16431226765799256,,max
evaluation,eval-task-cls21y-1785198310,detail.metrics.metrics.summary.totalScore,,0.996478832095818,0.996478832095818,,max
evaluation,eval-task-cls21y-1785198310,detail.metrics.score,,0.996478832095818,0.996478832095818,,max
evaluation,eval-task-cls21y-1785198310,detail.score,,0.996478832095818,0.996478832095818,,max
evaluation,eval-task-cls21y-1785198310,score,,0.996478832095818,0.996478832095818,,max
evaluation,eval-task-d9xyqv-1783775634,detail.metrics.metrics.summary.r1,,0.11343003435951564,0.11343003435951564,,max
evaluation,eval-task-d9xyqv-1783775634,detail.metrics.metrics.summary.r2,,0.4457,0.4457,,max
evaluation,eval-task-d9xyqv-1783775634,detail.metrics.metrics.summary.r3,,0.09368029739776952,0.09368029739776952,,max
evaluation,eval-task-d9xyqv-1783775634,detail.metrics.metrics.summary.totalScore,,0.8674444780987486,0.8674444780987486,,max
evaluation,eval-task-d9xyqv-1783775634,detail.metrics.score,,0.8674444780987486,0.8674444780987486,,max
evaluation,eval-task-d9xyqv-1783775634,detail.score,,0.8674444780987486,0.8674444780987486,,max
evaluation,eval-task-d9xyqv-1783775634,score,,0.8674444780987486,0.8674444780987486,,max
evaluation,eval-task-dehmwx-1784958565,detail.metrics.metrics.summary.r1,,0.1586686365354389,0.1586686365354389,,max
evaluation,eval-task-dehmwx-1784958565,detail.metrics.metrics.summary.r2,,0.4676999999999999,0.4676999999999999,,max
evaluation,eval-task-dehmwx-1784958565,detail.metrics.metrics.summary.r3,,0.1591078066914498,0.1591078066914498,,max
evaluation,eval-task-dehmwx-1784958565,detail.metrics.metrics.summary.totalScore,,1.0307726104742754,1.0307726104742754,,max
evaluation,eval-task-dehmwx-1784958565,detail.metrics.score,,1.0307726104742754,1.0307726104742754,,max
evaluation,eval-task-dehmwx-1784958565,detail.score,,1.0307726104742754,1.0307726104742754,,max
evaluation,eval-task-dehmwx-1784958565,score,,1.0307726104742754,1.0307726104742754,,max
evaluation,eval-task-eeve0r-1784036284,detail.metrics.metrics.summary.r1,,0.1456746759796538,0.1456746759796538,,max
evaluation,eval-task-eeve0r-1784036284,detail.metrics.metrics.summary.r2,,0.4434,0.4434,,max
evaluation,eval-task-eeve0r-1784036284,detail.metrics.metrics.summary.r3,,0.1382899628252788,0.1382899628252788,,max
evaluation,eval-task-eeve0r-1784036284,detail.metrics.metrics.summary.totalScore,,0.9726608060523194,0.9726608060523194,,max
evaluation,eval-task-eeve0r-1784036284,detail.metrics.score,,0.9726608060523194,0.9726608060523194,,max
evaluation,eval-task-eeve0r-1784036284,detail.score,,0.9726608060523194,0.9726608060523194,,max
evaluation,eval-task-eeve0r-1784036284,score,,0.9726608060523194,0.9726608060523194,,max
evaluation,eval-task-ej7m61-1783833965,detail.metrics.metrics.summary.r1,,0.13562737707415531,0.13562737707415531,,max
evaluation,eval-task-ej7m61-1783833965,detail.metrics.metrics.summary.r2,,0.4282,0.4282,,max
evaluation,eval-task-ej7m61-1783833965,detail.metrics.metrics.summary.r3,,0.13605947955390335,0.13605947955390335,,max
evaluation,eval-task-ej7m61-1783833965,detail.metrics.metrics.summary.totalScore,,0.8838589820635987,0.8838589820635987,,max
evaluation,eval-task-ej7m61-1783833965,detail.metrics.score,,0.8838589820635987,0.8838589820635987,,max
evaluation,eval-task-ej7m61-1783833965,detail.score,,0.8838589820635987,0.8838589820635987,,max
evaluation,eval-task-ej7m61-1783833965,score,,0.8838589820635987,0.8838589820635987,,max
evaluation,eval-task-ey93cy-1784530408,detail.metrics.metrics.summary.r1,,0.14621204208882443,0.14621204208882443,,max
evaluation,eval-task-ey93cy-1784530408,detail.metrics.metrics.summary.r2,,0.4186,0.4186,,max
evaluation,eval-task-ey93cy-1784530408,detail.metrics.metrics.summary.r3,,0.1516728624535316,0.1516728624535316,,max
evaluation,eval-task-ey93cy-1784530408,detail.metrics.metrics.summary.totalScore,,0.9617810717897428,0.9617810717897428,,max
evaluation,eval-task-ey93cy-1784530408,detail.metrics.score,,0.9617810717897428,0.9617810717897428,,max
evaluation,eval-task-ey93cy-1784530408,detail.score,,0.9617810717897428,0.9617810717897428,,max
evaluation,eval-task-ey93cy-1784530408,score,,0.9617810717897428,0.9617810717897428,,max
evaluation,eval-task-fgmypw-1784116120,detail.metrics.metrics.summary.r1,,0.15963563142756548,0.15963563142756548,,max
evaluation,eval-task-fgmypw-1784116120,detail.metrics.metrics.summary.r2,,0.4032,0.4032,,max
evaluation,eval-task-fgmypw-1784116120,detail.metrics.metrics.summary.r3,,0.1353159851301115,0.1353159851301115,,max
evaluation,eval-task-fgmypw-1784116120,detail.metrics.metrics.summary.totalScore,,0.9434477838050638,0.9434477838050638,,max
evaluation,eval-task-fgmypw-1784116120,detail.metrics.score,,0.9434477838050638,0.9434477838050638,,max
evaluation,eval-task-fgmypw-1784116120,detail.score,,0.9434477838050638,0.9434477838050638,,max
evaluation,eval-task-fgmypw-1784116120,score,,0.9434477838050638,0.9434477838050638,,max
evaluation,eval-task-fi76kx-1784606634,detail.metrics.metrics.summary.r1,,0.15808906559563551,0.15808906559563551,,max
evaluation,eval-task-fi76kx-1784606634,detail.metrics.metrics.summary.r2,,0.4413,0.4413,,max
evaluation,eval-task-fi76kx-1784606634,detail.metrics.metrics.summary.r3,,0.16059479553903344,0.16059479553903344,,max
evaluation,eval-task-fi76kx-1784606634,detail.metrics.metrics.summary.totalScore,,1.0052800283820558,1.0052800283820558,,max
evaluation,eval-task-fi76kx-1784606634,detail.metrics.score,,1.0052800283820558,1.0052800283820558,,max
evaluation,eval-task-fi76kx-1784606634,detail.score,,1.0052800283820558,1.0052800283820558,,max
evaluation,eval-task-fi76kx-1784606634,score,,1.0052800283820558,1.0052800283820558,,max
evaluation,eval-task-g4y7us-1784436397,detail.metrics.metrics.summary.r1,,0.16234024078258108,0.16234024078258108,,max
evaluation,eval-task-g4y7us-1784436397,detail.metrics.metrics.summary.r2,,0.4573999999999999,0.4573999999999999,,max
evaluation,eval-task-g4y7us-1784436397,detail.metrics.metrics.summary.r3,,0.16022304832713757,0.16022304832713757,,max
evaluation,eval-task-g4y7us-1784436397,detail.metrics.metrics.summary.totalScore,,1.0252594563571054,1.0252594563571054,,max
evaluation,eval-task-g4y7us-1784436397,detail.metrics.score,,1.0252594563571054,1.0252594563571054,,max
evaluation,eval-task-g4y7us-1784436397,detail.score,,1.0252594563571054,1.0252594563571054,,max
evaluation,eval-task-g4y7us-1784436397,score,,1.0252594563571054,1.0252594563571054,,max
evaluation,eval-task-g7h8gm-1782963521,detail.metrics.metrics.summary.r1,,0.08527897785350996,0.08527897785350996,,max
evaluation,eval-task-g7h8gm-1782963521,detail.metrics.metrics.summary.r2,,0.416,0.416,,max
evaluation,eval-task-g7h8gm-1782963521,detail.metrics.metrics.summary.r3,,0.13457249070631971,0.13457249070631971,,max
evaluation,eval-task-g7h8gm-1782963521,detail.metrics.metrics.summary.totalScore,,0.8198235939953697,0.8198235939953697,,max
evaluation,eval-task-g7h8gm-1782963521,detail.metrics.score,,0.8198235939953697,0.8198235939953697,,max
evaluation,eval-task-g7h8gm-1782963521,detail.score,,0.8198235939953697,0.8198235939953697,,max
evaluation,eval-task-g7h8gm-1782963521,score,,0.8198235939953697,0.8198235939953697,,max
evaluation,eval-task-h8gwve-1784082076,detail.metrics.metrics.summary.r1,,0.14651108199108262,0.14651108199108262,,max
evaluation,eval-task-h8gwve-1784082076,detail.metrics.metrics.summary.r2,,0.4363,0.4363,,max
evaluation,eval-task-h8gwve-1784082076,detail.metrics.metrics.summary.r3,,0.141635687732342,0.141635687732342,,max
evaluation,eval-task-h8gwve-1784082076,detail.metrics.metrics.summary.totalScore,,0.9697429369708116,0.9697429369708116,,max
evaluation,eval-task-h8gwve-1784082076,detail.metrics.score,,0.9697429369708116,0.9697429369708116,,max
evaluation,eval-task-h8gwve-1784082076,detail.score,,0.9697429369708115,0.9697429369708115,,max
evaluation,eval-task-h8gwve-1784082076,score,,0.9697429369708115,0.9697429369708115,,max
evaluation,eval-task-hs3t09-1785291389,detail.metrics.metrics.summary.r1,,0.1605004781227815,0.1605004781227815,,max
evaluation,eval-task-hs3t09-1785291389,detail.metrics.metrics.summary.r2,,0.4407,0.4407,,max
evaluation,eval-task-hs3t09-1785291389,detail.metrics.metrics.summary.r3,,0.16059479553903344,0.16059479553903344,,max
evaluation,eval-task-hs3t09-1785291389,detail.metrics.metrics.summary.totalScore,,1.0070914409092018,1.0070914409092018,,max
evaluation,eval-task-hs3t09-1785291389,detail.metrics.score,,1.0070914409092018,1.0070914409092018,,max
evaluation,eval-task-hs3t09-1785291389,detail.score,,1.0070914409092018,1.0070914409092018,,max
evaluation,eval-task-hs3t09-1785291389,score,,1.0070914409092018,1.0070914409092018,,max
evaluation,eval-task-htdqzc-1784309337,detail.metrics.metrics.summary.r1,,0.15596670290835074,0.15596670290835074,,max
evaluation,eval-task-htdqzc-1784309337,detail.metrics.metrics.summary.r2,,0.4358,0.4358,,max
evaluation,eval-task-htdqzc-1784309337,detail.metrics.metrics.summary.r3,,0.13866171003717473,0.13866171003717473,,max
evaluation,eval-task-htdqzc-1784309337,detail.metrics.metrics.summary.totalScore,,0.9757245801929124,0.9757245801929124,,max
evaluation,eval-task-htdqzc-1784309337,detail.metrics.score,,0.9757245801929124,0.9757245801929124,,max
evaluation,eval-task-htdqzc-1784309337,detail.score,,0.9757245801929123,0.9757245801929123,,max
evaluation,eval-task-htdqzc-1784309337,score,,0.9757245801929123,0.9757245801929123,,max
evaluation,eval-task-huvs98-1784547386,detail.metrics.metrics.summary.r1,,0.16065338368140877,0.16065338368140877,,max
evaluation,eval-task-huvs98-1784547386,detail.metrics.metrics.summary.r2,,0.44,0.44,,max
evaluation,eval-task-huvs98-1784547386,detail.metrics.metrics.summary.r3,,0.15650557620817843,0.15650557620817843,,max
evaluation,eval-task-huvs98-1784547386,detail.metrics.metrics.summary.totalScore,,0.910469064419204,0.910469064419204,,max
evaluation,eval-task-huvs98-1784547386,detail.metrics.score,,0.910469064419204,0.910469064419204,,max
evaluation,eval-task-huvs98-1784547386,detail.score,,0.9104690644192039,0.9104690644192039,,max
evaluation,eval-task-huvs98-1784547386,score,,0.9104690644192039,0.9104690644192039,,max
evaluation,eval-task-hx55da-1784022780,detail.metrics.metrics.summary.r1,,0.15730485580365727,0.15730485580365727,,max
evaluation,eval-task-hx55da-1784022780,detail.metrics.metrics.summary.r2,,0.4432,0.4432,,max
evaluation,eval-task-hx55da-1784022780,detail.metrics.metrics.summary.r3,,0.13791821561338288,0.13791821561338288,,max
evaluation,eval-task-hx55da-1784022780,detail.metrics.metrics.summary.totalScore,,0.9837192386644268,0.9837192386644268,,max
evaluation,eval-task-hx55da-1784022780,detail.metrics.score,,0.9837192386644268,0.9837192386644268,,max
evaluation,eval-task-hx55da-1784022780,detail.score,,0.9837192386644269,0.9837192386644269,,max
evaluation,eval-task-hx55da-1784022780,score,,0.9837192386644269,0.9837192386644269,,max
evaluation,eval-task-i4osm3-1784804919,detail.metrics.metrics.summary.r1,,0.16018730775719642,0.16018730775719642,,max
evaluation,eval-task-i4osm3-1784804919,detail.metrics.metrics.summary.r2,,0.4277,0.4277,,max
evaluation,eval-task-i4osm3-1784804919,detail.metrics.metrics.summary.r3,,0.15799256505576206,0.15799256505576206,,max
evaluation,eval-task-i4osm3-1784804919,detail.metrics.metrics.summary.totalScore,,0.960514019154422,0.960514019154422,,max
evaluation,eval-task-i4osm3-1784804919,detail.metrics.score,,0.960514019154422,0.960514019154422,,max
evaluation,eval-task-i4osm3-1784804919,detail.score,,0.9605140191544219,0.9605140191544219,,max
evaluation,eval-task-i4osm3-1784804919,score,,0.9605140191544219,0.9605140191544219,,max
evaluation,eval-task-imaw3z-1784686701,detail.metrics.metrics.summary.r1,,0.15743989491124163,0.15743989491124163,,max
evaluation,eval-task-imaw3z-1784686701,detail.metrics.metrics.summary.r2,,0.4215,0.4215,,max
evaluation,eval-task-imaw3z-1784686701,detail.metrics.metrics.summary.r3,,0.15873605947955388,0.15873605947955388,,max
evaluation,eval-task-imaw3z-1784686701,detail.metrics.metrics.summary.totalScore,,0.9829721216381824,0.9829721216381824,,max
evaluation,eval-task-imaw3z-1784686701,detail.metrics.score,,0.9829721216381824,0.9829721216381824,,max
evaluation,eval-task-imaw3z-1784686701,detail.score,,0.9829721216381823,0.9829721216381823,,max
evaluation,eval-task-imaw3z-1784686701,score,,0.9829721216381823,0.9829721216381823,,max
evaluation,eval-task-imrwas-1784736106,detail.metrics.metrics.summary.r1,,0.15937613700592662,0.15937613700592662,,max
evaluation,eval-task-imrwas-1784736106,detail.metrics.metrics.summary.r2,,0.4282,0.4282,,max
evaluation,eval-task-imrwas-1784736106,detail.metrics.metrics.summary.r3,,0.15873605947955388,0.15873605947955388,,max
evaluation,eval-task-imrwas-1784736106,detail.metrics.metrics.summary.totalScore,,0.9916083637328672,0.9916083637328672,,max
evaluation,eval-task-imrwas-1784736106,detail.metrics.score,,0.9916083637328672,0.9916083637328672,,max
evaluation,eval-task-imrwas-1784736106,detail.score,,0.9916083637328672,0.9916083637328672,,max
evaluation,eval-task-imrwas-1784736106,score,,0.9916083637328672,0.9916083637328672,,max
evaluation,eval-task-it0fct-1784354900,detail.metrics.metrics.summary.r1,,0.15644077726683553,0.15644077726683553,,max
evaluation,eval-task-it0fct-1784354900,detail.metrics.metrics.summary.r2,,0.4636,0.4636,,max
evaluation,eval-task-it0fct-1784354900,detail.metrics.metrics.summary.r3,,0.13903345724907062,0.13903345724907062,,max
evaluation,eval-task-it0fct-1784354900,detail.metrics.metrics.summary.totalScore,,1.0043704017632928,1.0043704017632928,,max
evaluation,eval-task-it0fct-1784354900,detail.metrics.score,,1.0043704017632928,1.0043704017632928,,max
evaluation,eval-task-it0fct-1784354900,detail.score,,1.0043704017632928,1.0043704017632928,,max
evaluation,eval-task-it0fct-1784354900,score,,1.0043704017632928,1.0043704017632928,,max
evaluation,eval-task-j6oq6v-1783661237,detail.metrics.metrics.summary.r1,,0.1067973099921814,0.1067973099921814,,max
evaluation,eval-task-j6oq6v-1783661237,detail.metrics.metrics.summary.r2,,0.4253,0.4253,,max
evaluation,eval-task-j6oq6v-1783661237,detail.metrics.metrics.summary.r3,,0.14237918215613382,0.14237918215613382,,max
evaluation,eval-task-j6oq6v-1783661237,detail.metrics.metrics.summary.totalScore,,0.8891106384897787,0.8891106384897787,,max
evaluation,eval-task-j6oq6v-1783661237,detail.metrics.score,,0.8891106384897787,0.8891106384897787,,max
evaluation,eval-task-j6oq6v-1783661237,detail.score,,0.8891106384897787,0.8891106384897787,,max
evaluation,eval-task-j6oq6v-1783661237,score,,0.8891106384897787,0.8891106384897787,,max
evaluation,eval-task-jnbjjq-1783944993,detail.metrics.metrics.summary.r1,,0.15992181903990155,0.15992181903990155,,max
evaluation,eval-task-jnbjjq-1783944993,detail.metrics.metrics.summary.r2,,0.4333,0.4333,,max
evaluation,eval-task-jnbjjq-1783944993,detail.metrics.metrics.summary.r3,,0.1382899628252788,0.1382899628252788,,max
evaluation,eval-task-jnbjjq-1783944993,detail.metrics.metrics.summary.totalScore,,0.9768079491125672,0.9768079491125672,,max
evaluation,eval-task-jnbjjq-1783944993,detail.metrics.score,,0.9768079491125672,0.9768079491125672,,max
evaluation,eval-task-jnbjjq-1783944993,detail.score,,0.9768079491125671,0.9768079491125671,,max
evaluation,eval-task-jnbjjq-1783944993,score,,0.9768079491125671,0.9768079491125671,,max
evaluation,eval-task-jysa9i-1783486168,detail.metrics.metrics.summary.r1,,0.06673669838425006,0.06673669838425006,,max
evaluation,eval-task-jysa9i-1783486168,detail.metrics.metrics.summary.r2,,0.4378,0.4378,,max
evaluation,eval-task-jysa9i-1783486168,detail.metrics.metrics.summary.r3,,0.1349442379182156,0.1349442379182156,,max
evaluation,eval-task-jysa9i-1783486168,detail.metrics.metrics.summary.totalScore,,0.8234530617380058,0.8234530617380058,,max
evaluation,eval-task-jysa9i-1783486168,detail.metrics.score,,0.8234530617380058,0.8234530617380058,,max
evaluation,eval-task-jysa9i-1783486168,detail.score,,0.8234530617380058,0.8234530617380058,,max
evaluation,eval-task-jysa9i-1783486168,score,,0.8234530617380058,0.8234530617380058,,max
evaluation,eval-task-k1kcdt-1783750536,detail.metrics.metrics.summary.r1,,0.1151869869869448,0.1151869869869448,,max
evaluation,eval-task-k1kcdt-1783750536,detail.metrics.metrics.summary.r2,,0.436,0.436,,max
evaluation,eval-task-k1kcdt-1783750536,detail.metrics.metrics.summary.r3,,0.14721189591078068,0.14721189591078068,,max
evaluation,eval-task-k1kcdt-1783750536,detail.metrics.metrics.summary.totalScore,,0.9130330292391888,0.9130330292391888,,max
evaluation,eval-task-k1kcdt-1783750536,detail.metrics.score,,0.9130330292391888,0.9130330292391888,,max
evaluation,eval-task-k1kcdt-1783750536,detail.score,,0.9130330292391889,0.9130330292391889,,max
evaluation,eval-task-k1kcdt-1783750536,score,,0.9130330292391889,0.9130330292391889,,max
evaluation,eval-task-k8q57p-1783216904,detail.metrics.metrics.summary.r1,,0.11057097231133858,0.11057097231133858,,max
evaluation,eval-task-k8q57p-1783216904,detail.metrics.metrics.summary.r2,,0.41529999999999995,0.41529999999999995,,max
evaluation,eval-task-k8q57p-1783216904,detail.metrics.metrics.summary.r3,,0.13680297397769517,0.13680297397769517,,max
evaluation,eval-task-k8q57p-1783216904,detail.metrics.metrics.summary.totalScore,,0.8773080926304971,0.8773080926304971,,max
evaluation,eval-task-k8q57p-1783216904,detail.metrics.score,,0.8773080926304971,0.8773080926304971,,max
evaluation,eval-task-k8q57p-1783216904,detail.score,,0.8773080926304971,0.8773080926304971,,max
evaluation,eval-task-k8q57p-1783216904,score,,0.8773080926304971,0.8773080926304971,,max
evaluation,eval-task-kb6nyy-1784126461,detail.metrics.metrics.summary.r1,,0.15930247214473872,0.15930247214473872,,max
evaluation,eval-task-kb6nyy-1784126461,detail.metrics.metrics.summary.r2,,0.4427,0.4427,,max
evaluation,eval-task-kb6nyy-1784126461,detail.metrics.metrics.summary.r3,,0.13940520446096655,0.13940520446096655,,max
evaluation,eval-task-kb6nyy-1784126461,detail.metrics.metrics.summary.totalScore,,0.986703843853092,0.986703843853092,,max
evaluation,eval-task-kb6nyy-1784126461,detail.metrics.score,,0.986703843853092,0.986703843853092,,max
evaluation,eval-task-kb6nyy-1784126461,detail.score,,0.9867038438530921,0.9867038438530921,,max
evaluation,eval-task-kb6nyy-1784126461,score,,0.9867038438530921,0.9867038438530921,,max
evaluation,eval-task-kmdq3x-1785303923,detail.metrics.metrics.summary.r1,,0.15669789946796236,0.15669789946796236,,max
evaluation,eval-task-kmdq3x-1785303923,detail.metrics.metrics.summary.r2,,0.4411,0.4411,,max
evaluation,eval-task-kmdq3x-1785303923,detail.metrics.metrics.summary.r3,,0.15724907063197027,0.15724907063197027,,max
evaluation,eval-task-kmdq3x-1785303923,detail.metrics.metrics.summary.totalScore,,1.0003431373473195,1.0003431373473195,,max
evaluation,eval-task-kmdq3x-1785303923,detail.metrics.score,,1.0003431373473195,1.0003431373473195,,max
evaluation,eval-task-kmdq3x-1785303923,detail.score,,1.0003431373473195,1.0003431373473195,,max
evaluation,eval-task-kmdq3x-1785303923,score,,1.0003431373473195,1.0003431373473195,,max
evaluation,eval-task-kr8jrm-1783834695,detail.metrics.metrics.summary.r1,,0.143237926513923,0.143237926513923,,max
evaluation,eval-task-kr8jrm-1783834695,detail.metrics.metrics.summary.r2,,0.4487,0.4487,,max
evaluation,eval-task-kr8jrm-1783834695,detail.metrics.metrics.summary.r3,,0.14275092936802972,0.14275092936802972,,max
evaluation,eval-task-kr8jrm-1783834695,detail.metrics.metrics.summary.totalScore,,0.9186609813174929,0.9186609813174929,,max
evaluation,eval-task-kr8jrm-1783834695,detail.metrics.score,,0.9186609813174929,0.9186609813174929,,max
evaluation,eval-task-kr8jrm-1783834695,detail.score,,0.9186609813174929,0.9186609813174929,,max
evaluation,eval-task-kr8jrm-1783834695,score,,0.9186609813174929,0.9186609813174929,,max
evaluation,eval-task-kxwokc-1783932031,detail.metrics.metrics.summary.r1,,0.15015536038739874,0.15015536038739874,,max
evaluation,eval-task-kxwokc-1783932031,detail.metrics.metrics.summary.r2,,0.4295000000000001,0.4295000000000001,,max
evaluation,eval-task-kxwokc-1783932031,detail.metrics.metrics.summary.r3,,0.13680297397769517,0.13680297397769517,,max
evaluation,eval-task-kxwokc-1783932031,detail.metrics.metrics.summary.totalScore,,0.9617545016124808,0.9617545016124808,,max
evaluation,eval-task-kxwokc-1783932031,detail.metrics.score,,0.9617545016124808,0.9617545016124808,,max
evaluation,eval-task-kxwokc-1783932031,detail.score,,0.9617545016124808,0.9617545016124808,,max
evaluation,eval-task-kxwokc-1783932031,score,,0.9617545016124808,0.9617545016124808,,max
evaluation,eval-task-l0aq8a-1784957860,detail.metrics.metrics.summary.r1,,0.15816646957900918,0.15816646957900918,,max
evaluation,eval-task-l0aq8a-1784957860,detail.metrics.metrics.summary.r2,,0.4412,0.4412,,max
evaluation,eval-task-l0aq8a-1784957860,detail.metrics.metrics.summary.r3,,0.1620817843866171,0.1620817843866171,,max
evaluation,eval-task-l0aq8a-1784957860,detail.metrics.metrics.summary.totalScore,,0.9760824003070896,0.9760824003070896,,max
evaluation,eval-task-l0aq8a-1784957860,detail.metrics.score,,0.9760824003070896,0.9760824003070896,,max
evaluation,eval-task-l0aq8a-1784957860,detail.score,,0.9760824003070897,0.9760824003070897,,max
evaluation,eval-task-l0aq8a-1784957860,score,,0.9760824003070897,0.9760824003070897,,max
evaluation,eval-task-l7qsmw-1784961390,detail.metrics.metrics.summary.r1,,0.13963290502676778,0.13963290502676778,,max
evaluation,eval-task-l7qsmw-1784961390,detail.metrics.metrics.summary.r2,,0.4004,0.4004,,max
evaluation,eval-task-l7qsmw-1784961390,detail.metrics.metrics.summary.r3,,0.1349442379182156,0.1349442379182156,,max
evaluation,eval-task-l7qsmw-1784961390,detail.metrics.metrics.summary.totalScore,,0.8896112892864468,0.8896112892864468,,max
evaluation,eval-task-l7qsmw-1784961390,detail.metrics.score,,0.8896112892864468,0.8896112892864468,,max
evaluation,eval-task-l7qsmw-1784961390,detail.score,,0.8896112892864468,0.8896112892864468,,max
evaluation,eval-task-l7qsmw-1784961390,score,,0.8896112892864468,0.8896112892864468,,max
evaluation,eval-task-lczrur-1783156107,detail.metrics.metrics.summary.r1,,0.11186452025023744,0.11186452025023744,,max
evaluation,eval-task-lczrur-1783156107,detail.metrics.metrics.summary.r2,,0.4023999999999999,0.4023999999999999,,max
evaluation,eval-task-lczrur-1783156107,detail.metrics.metrics.summary.r3,,0.14869888475836432,0.14869888475836432,,max
evaluation,eval-task-lczrur-1783156107,detail.metrics.metrics.summary.totalScore,,0.8775975513500651,0.8775975513500651,,max
evaluation,eval-task-lczrur-1783156107,detail.metrics.score,,0.8775975513500651,0.8775975513500651,,max
evaluation,eval-task-lczrur-1783156107,detail.score,,0.8775975513500651,0.8775975513500651,,max
evaluation,eval-task-lczrur-1783156107,score,,0.8775975513500651,0.8775975513500651,,max
evaluation,eval-task-lfrrhq-1784013605,detail.metrics.metrics.summary.r1,,0.143131151915516,0.143131151915516,,max
evaluation,eval-task-lfrrhq-1784013605,detail.metrics.metrics.summary.r2,,0.4266,0.4266,,max
evaluation,eval-task-lfrrhq-1784013605,detail.metrics.metrics.summary.r3,,0.13680297397769517,0.13680297397769517,,max
evaluation,eval-task-lfrrhq-1784013605,detail.metrics.metrics.summary.totalScore,,0.951830293140598,0.951830293140598,,max
evaluation,eval-task-lfrrhq-1784013605,detail.metrics.score,,0.951830293140598,0.951830293140598,,max
evaluation,eval-task-lfrrhq-1784013605,detail.score,,0.951830293140598,0.951830293140598,,max
evaluation,eval-task-lfrrhq-1784013605,score,,0.951830293140598,0.951830293140598,,max
evaluation,eval-task-lhfyku-1784692591,detail.metrics.metrics.summary.r1,,0.1572821920047545,0.1572821920047545,,max
evaluation,eval-task-lhfyku-1784692591,detail.metrics.metrics.summary.r2,,0.4246,0.4246,,max
evaluation,eval-task-lhfyku-1784692591,detail.metrics.metrics.summary.r3,,0.16171003717472118,0.16171003717472118,,max
evaluation,eval-task-lhfyku-1784692591,detail.metrics.metrics.summary.totalScore,,0.9888883964268624,0.9888883964268624,,max
evaluation,eval-task-lhfyku-1784692591,detail.metrics.score,,0.9888883964268624,0.9888883964268624,,max
evaluation,eval-task-lhfyku-1784692591,detail.score,,0.9888883964268624,0.9888883964268624,,max
evaluation,eval-task-lhfyku-1784692591,score,,0.9888883964268624,0.9888883964268624,,max
evaluation,eval-task-llfijj-1783062127,detail.metrics.metrics.summary.r1,,0.09747476130508084,0.09747476130508084,,max
